time,value
0,4.483234343322733
1,4.126819494523507
2,8.040194162243363
3,2.186453047585781
4,18.186620682836697
5,0.3892250806402868
6,9.166730194309308
7,2.2831979120498342
8,7.680735215217796
9,4.116440251320985
10,7.056588979568149
11,15.676115738855383
12,12.921248630985458
13,10.408943649315514
14,14.826937754389952
15,23.997623274916563
16,8.265164530107917
17,6.260455472487174
18,7.515741918288074
19,10.869563040011519
20,9.419164689161777
21,13.865487841561428
22,10.289645974857752
23,14.55206064151915
24,21.733810568539468
25,22.962255066144692
26,27.23345817893035
27,31.903060316506092
28,16.782442355851167
29,31.1921236138159
30,14.45567346398632
31,16.737383821162382
32,15.701084494338257
33,19.215100630314858
34,37.351025206195544
35,17.814704498144017
36,28.473138765292127
37,31.539313145986533
38,28.494854019977907
39,32.58696370316164
40,22.62094581206025
41,20.05432745082895
42,18.400750822772203
43,26.968237272586784
44,38.35211415408037
45,25.97651907921938
46,24.33732985237986
47,28.456367859262897
48,23.280756238104196
49,31.90222052802151
50,29.520151296998993
51,31.590501133531365
52,34.778831689024
53,38.62480718666604
54,30.351150432177235
55,30.58813339833895
56,27.635459048230953
57,40.503414923043344
58,39.16990881118002
59,32.74756406638994
60,31.36811578012039
61,46.92175977765642
62,32.97018410344574
63,39.90125332577368
64,37.720729767301236
65,36.61648535846766
66,33.84416630196416
67,41.226164005425225
68,42.062272994280974
69,59.05716237835097
70,37.00016493381442
71,40.96210842174661
72,46.69398640471826
73,42.475475325679284
74,36.503584984963894
75,40.55262358064475
76,46.32801587189414
77,50.66659638475116
78,41.59249167939324
79,37.747408635909295
80,35.658220430871424
81,36.22641613449577
82,47.951909496296274
83,45.12526198999567
84,45.327310372206945
85,45.78466136328337
86,44.72057614331354
87,48.35967582402225
88,58.47560865302219
89,53.196567015362334
90,59.74035883539321
91,47.1528067273097
92,44.79357784415209
93,42.04785313834969
94,49.94156474466413
95,52.91304155004743
96,49.92413869293397
97,62.33153576416796
98,56.97927245557183
99,50.45314389003577
100,51.61596144944254
101,68.62783658708952
102,57.153416332985636
103,66.77476568938245
104,61.33032300525511
105,54.81312915350468
106,47.39185828512939
107,55.662888955801776
108,55.019931761394126
109,67.4923723450772
110,58.45552527782364
111,54.68898760072598
112,57.61619346075653
113,59.57217961367077
114,76.64623763362978
115,64.18874842657036
116,74.13833075230468
117,60.406451737884765
118,57.49039076376132
119,55.16166324309576
120,58.667786613692165
121,64.79576939399254
122,73.2541411066112
123,64.84034046944156
124,62.90362195925994
125,65.03542172515145
126,74.08263145984216
127,69.33610392065826
128,74.70321266200285
129,74.60104278259824
130,60.76557253879584
131,62.48378705482887
132,62.330959223967454
133,67.53765969569496
134,71.93832447584711
135,68.7123359132265
136,68.63008566142705
137,67.8288182385105
138,72.65413346354973
139,78.16620335539791
140,79.86504114294144
141,75.61824123952782
142,69.75576793468124
143,70.80728093749033
144,70.21843800723678
145,71.87182928324695
146,80.92964091920193
147,85.76001142685536
148,77.24037056144775
149,78.18522197047545
150,76.89719031558721
151,81.84994554836742
152,86.960951601147
153,84.01120710478926
154,87.49561478094316
155,86.89398662298589
156,74.1717667134257
157,80.56472349695699
158,79.87446466108376
159,87.0679523452527
160,87.24575191058425
161,80.6939689974023
162,82.31259149205661
163,84.93620970722428
164,89.50842958348825
165,91.18252190854302
166,88.32104973368394
167,81.63566775304872
168,78.96181523252497
169,90.13784359802106
170,85.65447411987692
171,87.83029754307789
172,90.04864332052198
173,88.684917145887
174,84.81790789876938
175,89.2572833284984
176,106.88561487053889
177,96.10640085641806
178,104.70546251505702
179,98.2410032566404
180,84.494455179294
181,85.91086972137829
182,97.42479000231893
183,93.10961277188864
184,96.55949041777673
185,103.91816222406099
186,102.9308094229998
187,93.86554117316977
188,96.5393305838886
189,103.1292086366197
190,104.04671383909196
191,106.72087940535582
192,99.05812140444883
193,91.10989476744103
194,104.46176815843626
195,100.36533785271236
196,107.44412872475365
197,106.50334344367484
198,100.47451265569495
199,94.8275883165458
200,101.54586542114995
201,116.29329801419583
202,124.54582070689186
203,120.06346331566093
204,103.98307128596772
205,98.87903881840178
206,96.80005520441333
207,99.89891603341457
208,107.95431627501439
209,111.00325136215653
210,112.42411901041038
211,116.26241785483819
212,103.48396344351386
213,105.90580012293175
214,118.56539605357754
215,125.83217416488517
216,124.39112382274004
217,110.04806052253761
218,105.28370486531156
219,101.52986923995046
220,112.66705422108679
221,125.48964287950311
222,117.9705994206803
223,118.04608322665555
224,105.89728362016899
225,119.67500948914137
226,120.0872685376546
227,124.54681649063063
228,142.7615664763943
229,125.5588165867354
230,107.70963848547964
231,102.69159980201168
232,109.47396888582855
233,131.78282123283745
234,126.74104130409698
235,123.76556524911747
236,115.74253183126153
237,116.05537349605531
238,115.67567384190481
239,138.86227825410023
240,135.64217306692575
241,132.3988125416752
242,126.27844121403558
243,133.24433380090886
244,111.40789605513338
245,134.29589380742217
246,133.0769837574881
247,138.43363195142067
248,131.45431179600504
249,125.55054523801066
250,118.33371352303594
251,131.00532047102269
252,155.07546135707597
253,144.301277314388
254,134.59949656057157
255,121.20177129722671
256,112.92124383819043
257,130.31191728994705
258,132.09517378153882
259,142.58221588513692
260,141.9957748266057
261,133.87844757975586
262,119.68203101879433
263,122.65649464944487
264,137.40444651378365
265,148.9093174979766
266,148.0464944213678
267,144.31955532011582
268,120.52982924793433
269,120.08992560883664
270,130.5413558917416
271,143.6263815455805
272,149.7338597895086
273,145.15092023901528
274,134.51226678809408
275,126.66300134620481
276,134.10074698114573
277,152.14124782244883
278,159.78387888890128
279,168.33759713099653
280,137.67038863381697
281,123.96159475057307
282,126.55620768949552
283,145.68553754731835
284,166.13957863919484
285,156.33456091568468
286,144.99183819066786
287,129.77518360529018
288,132.83598428325786
289,146.83870041349942
290,162.1146056723633
291,164.66228735299745
292,158.46621744772415
293,137.34705447788247
294,127.32822963618116
295,140.2461234501444
296,163.48197783544367
297,166.83599229561278
298,161.93116262958978
299,141.82771310335926
300,133.9286792119345
301,145.84547567530782
302,168.35338743421758
303,176.01270581098856
304,167.81097948548924
305,151.91078637913847
306,141.68861621562326
307,140.55969766641937
308,155.55737004281465
309,201.0985352520258
310,173.72171381752472
311,162.07115444905793
312,142.88524954375242
313,145.20873185758123
314,168.53194017152202
315,183.0804814305053
316,198.50816615952152
317,173.0543494936644
318,146.48688962243497
319,142.7655028235438
320,149.82047307081643
321,172.56519589140706
322,184.6901948894511
323,181.3617458026803
324,161.72943791564452
325,142.37434478970405
326,150.39418815323546
327,175.92177492830567
328,191.51098676779998
329,197.18441095504835
330,169.9263300772409
331,141.31273395700094
332,144.59867872415003
333,163.93828832525944
334,201.5248400263535
335,193.39235715945165
336,181.65567737515883
337,151.3016614081516
338,146.12175925362502
339,164.98488031763108
340,198.19657255418855
341,220.98268124705015
342,189.88565823093705
343,154.80687186483664
344,139.92527651390247
345,156.00873068828454
346,187.06316425186742
347,222.68286428707506
348,195.07395913991843
349,166.4442071792834
350,147.40695977882882
351,172.42082110251505
352,190.01547669325333
353,210.105456729413
354,209.1892019911322
355,200.67251981655835
356,148.83544157869596
357,149.4378872018416
358,177.7932048915514
359,204.7873368242314
360,214.70560411651428
361,191.93414121524967
362,159.27361140951166
363,157.70311829283696
364,173.66270082406135
365,216.41055800045422
366,224.54520952107418
367,211.9797249555146
368,168.07937091301756
369,147.27667028889738
370,162.44330056312677
371,198.66316007820276
372,224.0350692899761
373,222.3217140391266
374,197.5377610063848
375,155.62967526513611
376,155.18215258021877
377,194.45631295259352
378,233.14496546017435
379,246.8242293359275
380,201.8838598283239
381,157.84645712786258
382,154.8526435967999
383,178.5752218260834
384,222.2706808374824
385,242.97499484218966
386,215.02397979564213
387,175.85432917420462
388,155.6271764041532
389,172.91382745382177
390,229.7289922343407
391,254.74320648341904
392,241.0663790402991
393,184.5629241865995
394,149.2755916082972
395,156.31952276078937
396,216.79533279797633
397,246.64258588327158
398,246.94063660816224
399,206.37870445377493
400,158.59911693536768
401,159.3793612863729
402,198.95495427210327
403,248.36084942005763
404,260.27624066173155
405,219.13074582148448
406,166.53874317313077
407,147.3764887438452
408,188.53334311579746
409,238.72362528966374
410,270.8452494280604
411,241.70315602339804
412,179.59743110720834
413,147.02805138417153
414,172.23828980037865
415,230.94009721350562
416,275.6144665429506
417,258.83535078914326
418,198.07512180609774
419,147.00888158255657
420,157.31401426231082
421,213.37905138198434
422,279.6237169376073
423,276.9674716083371
424,226.1133013408396
425,159.47978921297684
426,147.36107394439063
427,205.6883611855191
428,272.8654238019065
429,299.608321513729
430,247.8634142558266
431,177.2378728986126
432,141.1175863592906
433,174.79044688808114
434,252.13196123456157
435,292.8980456666362
436,275.41923943946796
437,195.94591698306021
438,150.64533879377615
439,169.30838516845424
440,236.66797704001374
441,300.2827720453682
442,293.7693529651936
443,224.34570410479708
444,153.30611195556008
445,146.5878578829394
446,216.75131279881106
447,288.4660789925314
448,313.2887225067303
449,248.64671412927862
450,181.82357932025872
451,141.10057499257374
452,201.98222956605485
453,285.4438457016137
454,323.31946695594377
455,302.23249078382383
456,194.2855182864328
457,138.7968113451924
458,182.90601811371653
459,259.03305082728
460,325.05713023503586
461,303.8142736811158
462,214.1562399905726
463,144.37088415036223
464,151.66370303436057
465,239.78722467245427
466,328.23292011518635
467,332.0489304506141
468,247.05427540502552
469,170.1821704942397
470,137.46813106097696
471,209.27846923552028
472,311.5950902081809
473,349.1693173133482
474,292.9968900306949
475,173.13238340834093
476,130.45245376048055
477,183.64784141915274
478,303.01301960858194
479,369.14295036368713
480,318.0890848930314
481,212.06781050176207
482,119.96839996821771
483,153.7010487421368
484,265.4628494761834
485,359.2206817556261
486,351.61881454384036
487,241.2509704253276
488,135.67937999780153
489,131.77880895097394
490,236.3946306626171
491,356.2035867804462
492,380.0866474294385
493,292.00687065497124
494,164.81064101232818
495,112.73010307688321
496,196.21991487605106
497,330.0526013509524
498,400.56945049313197
499,325.1079728572809
500,182.55066489010275
501,106.00908555445221
502,164.343750810872
503,307.32439413060496
504,404.89746307886213
505,366.8974965223383
506,225.05462001221895
507,109.68783032127713
508,124.05487499871175
509,269.33382568764563
510,403.8616429208199
511,402.4285610189155
512,279.7759983130203
513,133.4974280325455
514,106.61178325901166
515,232.63818306599262
516,383.92770513482293
517,441.77031440872145
518,321.92782494333744
519,164.92730373443763
520,80.54738908388376
521,173.7822203064167
522,362.86523058942026
523,446.56386514369916
524,375.17176581189256
525,200.16072877431617
526,84.64644507811153
527,131.3424395283433
528,311.709754708853
529,453.84243544663815
530,429.6088644778379
531,259.94579920638887
532,92.11156545408666
533,84.76234314212985
534,255.98019751704663
535,437.56990599238725
536,466.94311734921115
537,329.5093272972875
538,116.45272047869719
539,68.25725064670812
540,202.46519521576283
541,416.85917080181946
542,498.6038897695922
543,384.871869500592
544,173.07203164075707
545,38.900217604336895
546,130.95499525013307
547,365.86300557210234
548,512.9431027822695
549,451.56736787455173
550,224.4945154569604
551,48.80591983701575
552,83.00344379575667
553,302.8798452474648
554,509.14261548102934
555,505.130880781705
