time,value
0,0.26035158230544503
1,5.101422248181966
2,1.108772806301175
3,2.6449657321371083
4,5.280776901848216
5,2.9587068925740763
6,7.100212792773835
7,4.047114756215654
8,0.5964586789260388
9,1.0723047037814353
10,4.489833738872815
11,1.4014750422427804
12,5.398971136844985
13,4.397291775963565
14,1.478138845540951
15,4.7338896288199015
16,3.165684141528554
17,1.3728657071154944
18,0.986389848931239
19,1.010430441900746
20,5.842747269975169
21,1.8731294175918394
22,1.0594166342981954
23,2.3553237690308824
24,1.8002172827679899
25,2.096667276881981
26,1.5232658507511125
27,3.032448053196372
28,1.6238588110633732
29,6.375359002816592
30,1.0063395610330814
31,1.0022458428653125
32,1.4914063710768972
33,1.6249640656742352
34,3.04177431897634
35,0.9467480036510422
36,1.51737438870523
37,4.3631067274308855
38,3.4502363476891844
39,1.3560472358853883
40,0.7031070496969294
41,1.0664716170141708
42,1.6794851312905243
43,1.3305117995499025
44,1.1418491588825945
45,4.551367257275146
46,3.741321349381593
47,0.7154124036002828
48,5.091090694068411
49,1.4843349376092538
50,0.9870325258822968
51,0.13956737852108547
52,1.6773316497207738
53,3.1774379609026893
54,4.135010691053764
55,-0.08458950750937277
56,2.2576906461996953
57,1.798059357469328
58,-0.1422538713074803
59,1.2035197950289103
60,-0.14867660174416597
61,1.8341251464468207
62,1.6322206135478936
63,1.3897544939570434
64,-0.05826526183286618
65,2.532243853665271
66,-0.7978227217213982
67,3.4321509868297104
68,1.5895364063954507
69,-0.25990643833249527
70,0.4948349164572453
71,-0.05770530603470181
72,-0.7367618776379042
73,1.203167135519642
74,1.5871517321130721
75,1.9144551460118957
76,-0.14476345839489047
77,0.7949317376758313
78,-0.2969218023726522
79,0.33909040681151614
80,0.1875761591202736
81,-0.17225514064667513
82,-0.6310903797413844
83,-0.3391145827293094
84,1.45207306337418
85,2.7001476531524258
86,1.2929856683821224
87,2.8984909405069677
88,0.014253548783985437
89,-0.2946996371252846
90,2.560812094870467
91,-0.43619608155318257
92,4.265190478476995
93,2.1508415851301934
94,0.6328221818339608
95,1.8095725608175355
96,-0.0629206617830933
97,1.146047621467364
98,4.624573833454845
99,1.1305253037285299
100,0.6643019574618565
101,0.381832809981955
102,1.2015652198423135
103,0.8249146954357014
104,0.30654310767350135
105,0.5640708021676004
106,4.77279592418416
107,1.8257718109809624
108,0.5064494310118584
109,0.7447480960638702
110,6.572386133248681
111,2.113208036708387
112,0.8229327774264497
113,2.4047925767252987
114,1.4039614388122752
115,1.2705104289502207
116,6.570840626344518
117,1.709052375178016
118,1.9897152891686576
119,1.13814434125726
120,4.282393286068974
121,1.780649721700946
122,1.6819537108799936
123,1.3796645559088228
124,1.6287270499172393
125,1.3014664592085516
126,2.513951966081402
127,1.2334072625035364
128,6.605532273597772
129,1.1853678758944461
130,0.9837897787388398
131,2.477700029864433
132,3.7491232825435437
133,1.4676540105733564
134,6.971568763727759
135,0.992490264187325
136,1.2776569541564964
137,1.3706319932913273
138,6.522636232805375
139,3.95918776239561
140,2.4688005574762872
141,3.546319813664141
142,1.236455733916479
143,2.2297775972994183
144,1.9275881110554862
145,2.1371571377350715
146,0.5940342715440434
147,0.8503963004212203
148,1.208664938677151
149,0.21444453568914915
150,1.9860249986926315
151,1.6273968581439153
152,1.9217859562210535
153,1.5582797361623975
154,0.24471837664862758
155,-0.10932415375154142
156,1.175611578815677
157,0.5368039806266367
158,0.0601600261989349
159,0.1934386223801865
160,2.6824021341519813
161,0.31682166509685183
162,0.4297196952518916
163,-0.6279412409042969
164,-0.08787392074054368
165,-0.4615937107251859
166,0.40920703550861626
167,-0.7903433454263301
168,3.0757686787221243
169,0.8414617461129965
170,-0.17948103071754418
171,0.06563454972935656
172,1.1121694489867648
173,-0.11027928400766351
174,-0.9410881645843137
175,-0.5726058357969198
176,2.2381141660269916
177,3.462287672664165
178,-0.41325027684814164
179,0.08520703992239154
180,1.359552862384335
181,4.528977348740964
182,2.426466677968121
183,1.368706368537599
184,-0.3027746217788556
185,1.4086467945151708
186,0.2989601193504463
187,-0.5836338819281577
188,4.621501399661721
189,0.8653307509812724
190,1.3183710297937532
191,0.34361017253179926
192,0.012158959820960602
193,1.0997410289278802
194,0.0049614042922572765
195,2.9819722447286847
196,1.1457187728189444
197,1.1613502373260935
198,0.7851563599103465
199,8.49633892796925
200,5.680668841798064
201,0.11693725301923896
202,1.284592255053163
203,1.7531761070727439
204,1.3986283211579746
205,0.34657509257395047
206,1.4770548308212326
207,0.9886264490525477
208,1.2701211685794873
209,1.96928581141024
210,2.1115567003072733
211,3.255896647998086
212,0.8324802964064354
213,4.037997825312676
214,1.229189998192499
215,3.5085685918710614
216,1.8010226208529456
217,2.941899401763231
218,1.398402541453784
219,3.795090361236744
220,2.3126701919066965
221,1.8555633835724847
222,2.000913206994946
223,1.0121497448339463
224,2.377356975616359
225,3.86826718795053
226,2.9263520524664637
227,1.0841644076819914
228,1.282542854752939
229,1.396343882547872
230,1.4354719158593625
231,0.9585687059548452
232,1.0748199073988116
233,5.356833960169551
234,1.3299930675962455
235,5.886637938571151
236,5.191983529571306
237,3.3776654154784254
238,3.138431017160495
239,1.5216534202168566
240,1.8372395504835275
241,1.0111455684556143
242,1.449420364870619
243,1.3855348561910248
244,0.44859571751246247
245,0.5495233088509811
246,0.3869982830132328
247,1.09832783960139
248,2.185594140677056
249,0.18956107453830562
250,1.5529907992613772
251,0.6602966254297596
252,0.8670127428806118
