time,value
0,6.693695435636008
1,6.5944971247128406
2,9.330697477610707
3,4.2366412468175785
4,1.7849313687740247
5,1.6609270034963894
6,1.940648498685045
7,6.609160476545128
8,7.38189033722583
9,5.260292931598303
10,6.3591029837888975
11,5.8797820013013915
12,8.175614673958044
13,11.54236471003082
14,9.985549884449258
15,9.327396325478233
16,7.317040443901313
17,3.286172495436835
18,6.620071217002708
19,6.708272422530125
20,8.741054465799122
21,11.366030494641787
22,9.037661317680397
23,9.479397687837483
24,9.588394219818975
25,11.563998355531442
26,15.245550699103388
27,13.570277732399477
28,10.796316848196671
29,9.780715911679723
30,7.767174804791798
31,8.129844346871916
32,11.929656820243954
33,11.509827434875906
34,14.30378042641763
35,13.311441372514013
36,10.908567733923954
37,14.033284486077147
38,16.13225109386477
39,17.48563506277837
40,16.81624873856011
41,13.104297379148488
42,11.683918764456331
43,12.13120755821501
44,12.184731425306763
45,16.5876541025324
46,16.71320505492491
47,14.867155263568863
48,17.027050309881062
49,14.4951034756563
50,17.491453346849777
51,20.51044072957783
52,20.202205497816294
53,18.25370467604049
54,16.119516740314815
55,14.607001359630496
56,15.747279557330252
57,17.005384779850644
58,18.808719061174482
59,20.461124884469957
60,17.744224727997924
61,18.722675188811984
62,19.931737949958872
63,21.39663275584738
64,25.174331318459544
65,22.632854398078585
66,19.981904891006423
67,18.542183365218687
68,16.828758978427455
69,19.460627585423055
70,21.292470619928395
71,21.746572672953693
72,22.732884038565082
73,20.874517574624132
74,22.15696857884276
75,25.822116448560468
76,25.4613289934355
77,26.39609260097263
78,25.725849340501636
79,20.44757028927039
80,22.138256346370365
81,21.877695408558655
82,22.024946484061893
83,25.2033692051092
84,25.29613466360314
85,24.452645748411165
86,25.28156031292615
87,25.287233488918584
88,28.79559310191687
89,29.948544188884455
90,29.463967619564098
91,27.874374590283633
92,23.518830245131195
93,24.258940106757873
94,25.805487798985546
95,25.726437792330834
96,29.88010758592813
97,29.44206320236316
98,26.709103589781
99,29.888421947982216
100,29.79081691080204
101,31.011802211620342
102,33.144242540681326
103,31.08636742152513
104,29.57302405360201
105,26.70678568648044
106,25.751129698675214
107,29.835926766293632
108,30.239876055500016
109,32.22781381640073
110,32.78338679647375
111,29.884295349088028
112,31.88086830432453
113,35.172783698977604
114,35.36162744396064
115,36.53608577686466
116,34.32644080329965
117,30.33686291886603
118,31.652939716280848
119,30.189745269206476
120,32.85707989490142
121,35.03261656900792
122,34.087028951345914
123,34.977432693927874
124,34.06991960197854
125,35.73737168363785
126,38.68974980310085
127,39.77417158723435
128,37.184295089154425
129,37.49416874091224
130,32.494034765961814
131,33.89812918609944
132,35.476243618999355
133,37.07091394326455
134,39.86417731690217
135,36.8430197600584
136,37.22754094046829
137,38.52816773315897
138,39.007322965308816
139,41.589437370592705
140,42.008417370801624
141,38.59033986125056
142,37.579596326324406
143,36.64372376451937
144,37.28227259254876
145,40.96382514416128
146,39.437268197370614
147,41.09076447854062
148,41.45775240498865
149,40.16220329178061
150,41.67247872744574
151,43.39639505087058
152,44.935593678025384
153,45.73388082248499
154,42.84591451597231
155,39.83732195427936
156,40.79001575835148
157,39.3961538385173
158,44.052184004494336
159,43.987347453511696
160,42.64303097480028
161,45.01331525889168
162,44.70351530380784
163,45.06024822400183
164,48.61089421710589
165,47.317318761105
166,47.669513546626085
167,45.734061111303106
168,42.0399807219895
169,43.122524121537765
170,44.31995507062898
171,46.27552020002069
172,49.32819599582772
173,47.02609251350936
174,46.42321530390909
175,48.223677647767744
176,49.335287929537316
177,52.10830147224892
178,52.30992267008081
179,48.45647788996932
180,48.46664171331328
181,44.49018182719104
182,46.79547896756397
183,49.631240062666805
184,50.668584917035126
185,50.32626565041587
186,50.846055187520676
187,48.82466835900588
188,53.56558702076159
189,53.361938262211744
190,54.86713919563668
191,54.66310801207289
192,49.9155734530559
193,48.35290982408713
194,49.62538112249517
195,50.748753143105986
196,54.01394183913014
197,54.56500047313211
198,53.37315241043163
199,54.22633301966227
200,54.14979420255339
201,56.19334210318525
202,58.531892177548535
203,56.64643757287949
204,56.01813380802248
205,52.38397764344455
206,51.596478051709425
207,54.67800784517876
208,55.7499524600209
209,56.46145492096882
210,58.7356948055352
211,54.95314760590858
212,56.29393269451759
213,57.77126174240686
214,60.08019843466365
215,63.02497539967082
216,58.92341155956463
217,57.89402318986757
218,57.2782763140042
219,54.78909240885238
220,57.26219603010511
221,59.95736135708408
222,59.32754513039299
223,59.814263028920834
224,58.91767156557699
225,59.761648510898326
226,62.436689278085986
227,64.0668848941752
228,64.55171435232856
229,63.28739375751809
230,59.406384373329935
231,59.11817977357942
232,58.87136964389253
233,61.05273085349682
234,63.9580227367977
235,63.00950142944769
236,63.152807352323926
237,62.81606146853427
238,62.23335162348053
239,67.47901110984621
240,68.1214870780831
241,66.41511492678629
242,65.62018038707502
243,60.829460256579296
244,60.34469551981354
245,64.80480857494447
246,65.35379808117904
247,66.85645317885385
248,65.86682850414498
249,64.08713202447728
250,66.93477412516997
251,67.2670322255306
252,69.81371781446917
253,71.87524371502668
254,68.05598375348013
255,66.08584270754925
256,66.02179890759598
257,64.55249899406687
258,67.86366830210201
259,68.72765305844091
260,68.5624168295989
261,69.95553464018785
262,68.91200015632398
263,70.18679262411125
264,72.92805327259669
265,71.80159151218012
266,74.35983239856756
267,71.61480476598821
268,67.6472022011805
269,68.67670032812761
270,69.18420529182715
271,71.55124083629575
272,72.70937956311768
273,71.24059811356287
274,71.48127093108485
275,73.25697949535348
276,72.62624031363842
277,77.39731959157285
278,76.8067092003405
279,74.14783738155417
280,73.187007597833
281,69.99286341168452
282,71.54608468517594
283,73.20657530349777
